,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
18611,2019,2019 Annual,Drug Deaths (1-year),Alabama,18.0,17.1,-0.45,18.3,16.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18612,2019,2019 Annual,Drug Deaths (1-year),Alaska,23.0,19.9,-0.17,23.1,16.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18613,2019,2019 Annual,Drug Deaths (1-year),Arizona,29.0,21.8,0.02,22.9,20.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18614,2019,2019 Annual,Drug Deaths (1-year),Arkansas,16.0,14.8,-0.68,16.2,13.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18615,2019,2019 Annual,Drug Deaths (1-year),California,10.0,12.3,-0.93,12.7,12.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18616,2019,2019 Annual,Drug Deaths (1-year),Colorado,20.0,18.1,-0.35,19.2,17.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18617,2019,2019 Annual,Drug Deaths (1-year),Connecticut,40.0,29.9,0.83,31.7,28.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18618,2019,2019 Annual,Drug Deaths (1-year),Delaware,45.0,35.1,1.35,38.9,31.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18619,2019,2019 Annual,Drug Deaths (1-year),Florida,35.0,24.2,0.26,24.9,23.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18620,2019,2019 Annual,Drug Deaths (1-year),Georgia,15.0,14.7,-0.69,15.5,14.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18621,2019,2019 Annual,Drug Deaths (1-year),Hawaii,14.0,14.2,-0.74,16.2,12.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18622,2019,2019 Annual,Drug Deaths (1-year),Idaho,13.0,13.7,-0.79,15.5,12.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18623,2019,2019 Annual,Drug Deaths (1-year),Illinois,28.0,21.7,0.01,22.5,20.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18624,2019,2019 Annual,Drug Deaths (1-year),Indiana,38.0,27.8,0.62,29.0,26.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18625,2019,2019 Annual,Drug Deaths (1-year),Iowa,5.0,10.8,-1.08,12.0,9.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18626,2019,2019 Annual,Drug Deaths (1-year),Kansas,7.0,11.4,-1.02,12.7,10.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18627,2019,2019 Annual,Drug Deaths (1-year),Kentucky,46.0,35.2,1.36,36.9,33.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18628,2019,2019 Annual,Drug Deaths (1-year),Louisiana,34.0,23.7,0.21,25.0,22.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18629,2019,2019 Annual,Drug Deaths (1-year),Maine,43.0,31.7,1.01,34.8,28.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18630,2019,2019 Annual,Drug Deaths (1-year),Maryland,47.0,37.1,1.54,38.7,35.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18631,2019,2019 Annual,Drug Deaths (1-year),Massachusetts,42.0,31.6,1.0,32.9,30.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18632,2019,2019 Annual,Drug Deaths (1-year),Michigan,37.0,27.0,0.54,28.1,26.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18633,2019,2019 Annual,Drug Deaths (1-year),Minnesota,12.0,13.1,-0.85,14.1,12.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18634,2019,2019 Annual,Drug Deaths (1-year),Mississippi,8.0,11.9,-0.97,13.1,10.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18635,2019,2019 Annual,Drug Deaths (1-year),Missouri,30.0,22.4,0.08,23.5,21.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18636,2019,2019 Annual,Drug Deaths (1-year),Montana,6.0,11.3,-1.03,13.4,9.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18637,2019,2019 Annual,Drug Deaths (1-year),Nebraska,1.0,7.9,-1.37,9.2,6.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18638,2019,2019 Annual,Drug Deaths (1-year),Nevada,31.0,22.5,0.09,24.2,20.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18639,2019,2019 Annual,Drug Deaths (1-year),New Hampshire,44.0,34.8,1.32,37.9,31.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18640,2019,2019 Annual,Drug Deaths (1-year),New Jersey,39.0,29.8,0.82,30.9,28.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18641,2019,2019 Annual,Drug Deaths (1-year),New Mexico,33.0,23.6,0.2,25.7,21.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18642,2019,2019 Annual,Drug Deaths (1-year),New York,22.0,19.8,-0.18,20.4,19.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18643,2019,2019 Annual,Drug Deaths (1-year),North Carolina,32.0,23.5,0.19,24.4,22.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
18644,2019,2019 Annual,Drug Deaths (1-year),North Dakota,3.0,9.0,-1.26,11.4,7.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
