,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
9516,2020,2020 Annual,Colorectal Cancer Screening,Alabama,20.0,70.4,0.16,72.4,68.3,AHR data,
9517,2020,2020 Annual,Colorectal Cancer Screening,Alaska,48.0,60.0,-2.0,63.8,56.2,AHR data,
9518,2020,2020 Annual,Colorectal Cancer Screening,Arizona,36.0,67.4,-0.52,69.9,64.9,AHR data,
9519,2020,2020 Annual,Colorectal Cancer Screening,Arkansas,42.0,66.6,-0.7,69.1,64.1,AHR data,
9520,2020,2020 Annual,Colorectal Cancer Screening,California,17.0,71.6,0.43,73.5,69.6,AHR data,
9521,2020,2020 Annual,Colorectal Cancer Screening,Colorado,30.0,68.9,-0.18,70.6,67.1,AHR data,
9522,2020,2020 Annual,Colorectal Cancer Screening,Connecticut,4.0,75.4,1.29,77.0,73.8,AHR data,
9523,2020,2020 Annual,Colorectal Cancer Screening,Delaware,10.0,73.0,0.75,75.2,70.8,AHR data,
9524,2020,2020 Annual,Colorectal Cancer Screening,Florida,20.0,70.4,0.16,72.6,68.1,AHR data,
9525,2020,2020 Annual,Colorectal Cancer Screening,Georgia,32.0,68.3,-0.32,70.1,66.5,AHR data,
9526,2020,2020 Annual,Colorectal Cancer Screening,Hawaii,7.0,75.1,1.23,77.1,73.2,AHR data,
9527,2020,2020 Annual,Colorectal Cancer Screening,Idaho,39.0,67.0,-0.61,70.1,64.0,AHR data,
9528,2020,2020 Annual,Colorectal Cancer Screening,Illinois,41.0,66.7,-0.68,69.1,64.4,AHR data,
9529,2020,2020 Annual,Colorectal Cancer Screening,Indiana,33.0,68.2,-0.34,70.1,66.3,AHR data,
9530,2020,2020 Annual,Colorectal Cancer Screening,Iowa,18.0,71.5,0.41,73.0,69.9,AHR data,
9531,2020,2020 Annual,Colorectal Cancer Screening,Kansas,37.0,67.3,-0.55,68.8,65.7,AHR data,
9532,2020,2020 Annual,Colorectal Cancer Screening,Kentucky,26.0,69.6,-0.02,72.1,67.1,AHR data,
9533,2020,2020 Annual,Colorectal Cancer Screening,Louisiana,27.0,69.3,-0.09,71.9,66.7,AHR data,
9534,2020,2020 Annual,Colorectal Cancer Screening,Maine,2.0,75.8,1.39,77.4,74.1,AHR data,
9535,2020,2020 Annual,Colorectal Cancer Screening,Maryland,11.0,72.5,0.64,73.9,71.1,AHR data,
9536,2020,2020 Annual,Colorectal Cancer Screening,Massachusetts,1.0,77.1,1.68,79.1,75.1,AHR data,
9537,2020,2020 Annual,Colorectal Cancer Screening,Michigan,8.0,74.6,1.11,76.3,73.0,AHR data,
9538,2020,2020 Annual,Colorectal Cancer Screening,Minnesota,9.0,73.6,0.89,74.8,72.4,AHR data,
9539,2020,2020 Annual,Colorectal Cancer Screening,Mississippi,46.0,62.6,-1.61,64.9,60.2,AHR data,
9540,2020,2020 Annual,Colorectal Cancer Screening,Missouri,25.0,69.7,0.0,72.0,67.4,AHR data,
9541,2020,2020 Annual,Colorectal Cancer Screening,Montana,44.0,64.4,-1.2,66.9,61.9,AHR data,
9542,2020,2020 Annual,Colorectal Cancer Screening,Nebraska,31.0,68.7,-0.23,70.3,67.1,AHR data,
9543,2020,2020 Annual,Colorectal Cancer Screening,Nevada,47.0,60.6,-2.0,64.7,56.5,AHR data,
9544,2020,2020 Annual,Colorectal Cancer Screening,New Hampshire,5.0,75.2,1.25,77.2,73.2,AHR data,
9545,2020,2020 Annual,Colorectal Cancer Screening,New Jersey,35.0,67.6,-0.48,71.9,63.3,AHR data,
9546,2020,2020 Annual,Colorectal Cancer Screening,New Mexico,43.0,64.7,-1.14,67.0,62.4,AHR data,
9547,2020,2020 Annual,Colorectal Cancer Screening,New York,22.0,70.0,0.07,71.5,68.5,AHR data,
9548,2020,2020 Annual,Colorectal Cancer Screening,North Carolina,16.0,71.7,0.45,74.2,69.1,AHR data,
9549,2020,2020 Annual,Colorectal Cancer Screening,North Dakota,39.0,67.0,-0.61,69.2,64.8,AHR data,
9550,2020,2020 Annual,Colorectal Cancer Screening,Ohio,38.0,67.2,-0.57,68.9,65.5,AHR data,
9551,2020,2020 Annual,Colorectal Cancer Screening,Oklahoma,45.0,62.7,-1.59,65.1,60.2,AHR data,
9552,2020,2020 Annual,Colorectal Cancer Screening,Oregon,12.0,72.4,0.61,74.7,70.2,AHR data,
9553,2020,2020 Annual,Colorectal Cancer Screening,Pennsylvania,14.0,71.9,0.5,74.1,69.6,AHR data,
9554,2020,2020 Annual,Colorectal Cancer Screening,Rhode Island,3.0,75.7,1.36,77.9,73.5,AHR data,
9555,2020,2020 Annual,Colorectal Cancer Screening,South Carolina,19.0,70.9,0.27,72.6,69.3,AHR data,
9556,2020,2020 Annual,Colorectal Cancer Screening,South Dakota,28.0,69.1,-0.14,71.9,66.3,AHR data,
9557,2020,2020 Annual,Colorectal Cancer Screening,Tennessee,28.0,69.1,-0.14,71.7,66.5,AHR data,
9558,2020,2020 Annual,Colorectal Cancer Screening,Texas,49.0,59.7,-2.0,63.2,56.2,AHR data,
9559,2020,2020 Annual,Colorectal Cancer Screening,Utah,22.0,70.0,0.07,71.9,68.2,AHR data,
9560,2020,2020 Annual,Colorectal Cancer Screening,Vermont,15.0,71.8,0.48,73.8,69.7,AHR data,
9561,2020,2020 Annual,Colorectal Cancer Screening,Virginia,22.0,70.0,0.07,71.8,68.2,AHR data,
9562,2020,2020 Annual,Colorectal Cancer Screening,Washington,13.0,72.1,0.55,73.7,70.6,AHR data,
9563,2020,2020 Annual,Colorectal Cancer Screening,West Virginia,34.0,68.1,-0.36,70.3,66.0,AHR data,
9564,2020,2020 Annual,Colorectal Cancer Screening,Wisconsin,5.0,75.2,1.25,77.6,72.8,AHR data,
9565,2020,2020 Annual,Colorectal Cancer Screening,Wyoming,50.0,58.8,-2.0,61.2,56.4,AHR data,
9566,2020,2020 Annual,Colorectal Cancer Screening,District of Columbia,,73.8,,76.2,71.3,AHR data,
