,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
46020,2020,2020 Annual,Uninsured,Alaska,44.0,12.2,0.98,13.2,11.2,AHR data,
46021,2020,2020 Annual,Uninsured,Alabama,33.0,9.7,0.16,10.1,9.3,AHR data,
46022,2020,2020 Annual,Uninsured,United States,,9.2,,9.3,9.1,AHR data,
46023,2020,2020 Annual,Uninsured,Arkansas,31.0,9.1,-0.03,9.6,8.6,AHR data,
46024,2020,2020 Annual,Uninsured,Arizona,41.0,11.3,0.68,11.7,10.9,AHR data,
46025,2020,2020 Annual,Uninsured,California,22.0,7.7,-0.49,7.8,7.6,AHR data,
46026,2020,2020 Annual,Uninsured,Colorado,25.0,8.0,-0.39,8.4,7.6,AHR data,
46027,2020,2020 Annual,Uninsured,Connecticut,11.0,5.9,-1.08,6.3,5.5,AHR data,
46028,2020,2020 Annual,Uninsured,District of Columbia,,3.5,,4.2,2.8,AHR data,
46029,2020,2020 Annual,Uninsured,Delaware,15.0,6.6,-0.85,7.3,5.9,AHR data,
46030,2020,2020 Annual,Uninsured,Florida,47.0,13.2,1.3,13.4,13.0,AHR data,
46031,2020,2020 Annual,Uninsured,Georgia,48.0,13.4,1.37,13.8,13.0,AHR data,
46032,2020,2020 Annual,Uninsured,Hawaii,3.0,4.2,-1.63,4.7,3.7,AHR data,
46033,2020,2020 Annual,Uninsured,Iowa,6.0,5.0,-1.37,5.4,4.6,AHR data,
46034,2020,2020 Annual,Uninsured,Idaho,39.0,10.8,0.52,11.4,10.2,AHR data,
46035,2020,2020 Annual,Uninsured,Illinois,21.0,7.4,-0.59,7.6,7.2,AHR data,
46036,2020,2020 Annual,Uninsured,Indiana,29.0,8.7,-0.16,9.1,8.3,AHR data,
46037,2020,2020 Annual,Uninsured,Kansas,32.0,9.2,0.0,9.7,8.7,AHR data,
46038,2020,2020 Annual,Uninsured,Kentucky,14.0,6.4,-0.91,6.8,6.0,AHR data,
46039,2020,2020 Annual,Uninsured,Louisiana,30.0,8.9,-0.1,9.3,8.5,AHR data,
46040,2020,2020 Annual,Uninsured,Massachusetts,1.0,3.0,-2.0,3.2,2.8,AHR data,
46041,2020,2020 Annual,Uninsured,Maryland,12.0,6.0,-1.04,6.4,5.6,AHR data,
46042,2020,2020 Annual,Uninsured,Maine,25.0,8.0,-0.39,8.6,7.4,AHR data,
46043,2020,2020 Annual,Uninsured,Michigan,9.0,5.8,-1.11,6.0,5.6,AHR data,
46044,2020,2020 Annual,Uninsured,Minnesota,5.0,4.9,-1.4,5.1,4.7,AHR data,
46045,2020,2020 Annual,Uninsured,Missouri,35.0,10.0,0.26,10.4,9.6,AHR data,
46046,2020,2020 Annual,Uninsured,Mississippi,46.0,13.0,1.24,13.6,12.4,AHR data,
46047,2020,2020 Annual,Uninsured,Montana,27.0,8.3,-0.29,8.9,7.7,AHR data,
46048,2020,2020 Annual,Uninsured,North Carolina,41.0,11.3,0.68,11.7,10.9,AHR data,
46049,2020,2020 Annual,Uninsured,North Dakota,19.0,6.9,-0.75,7.7,6.1,AHR data,
46050,2020,2020 Annual,Uninsured,Nebraska,27.0,8.3,-0.29,8.8,7.8,AHR data,
46051,2020,2020 Annual,Uninsured,New Hampshire,13.0,6.3,-0.95,7.0,5.6,AHR data,
46052,2020,2020 Annual,Uninsured,New Jersey,23.0,7.9,-0.42,8.1,7.7,AHR data,
46053,2020,2020 Annual,Uninsured,New Mexico,35.0,10.0,0.26,10.7,9.3,AHR data,
46054,2020,2020 Annual,Uninsured,Nevada,43.0,11.4,0.72,12.0,10.8,AHR data,
46055,2020,2020 Annual,Uninsured,New York,7.0,5.2,-1.3,5.3,5.1,AHR data,
46056,2020,2020 Annual,Uninsured,Ohio,15.0,6.6,-0.85,6.8,6.4,AHR data,
46057,2020,2020 Annual,Uninsured,Oklahoma,49.0,14.3,1.66,14.7,13.9,AHR data,
46058,2020,2020 Annual,Uninsured,Oregon,20.0,7.2,-0.65,7.6,6.8,AHR data,
46059,2020,2020 Annual,Uninsured,Pennsylvania,9.0,5.8,-1.11,6.0,5.6,AHR data,
46060,2020,2020 Annual,Uninsured,Rhode Island,2.0,4.1,-1.66,4.8,3.4,AHR data,
46061,2020,2020 Annual,Uninsured,South Carolina,39.0,10.8,0.52,11.2,10.4,AHR data,
46062,2020,2020 Annual,Uninsured,South Dakota,38.0,10.2,0.33,11.0,9.4,AHR data,
46063,2020,2020 Annual,Uninsured,Tennessee,37.0,10.1,0.29,10.5,9.7,AHR data,
46064,2020,2020 Annual,Uninsured,Texas,50.0,18.4,2.0,18.6,18.2,AHR data,
46065,2020,2020 Annual,Uninsured,Utah,33.0,9.7,0.16,10.3,9.1,AHR data,
46066,2020,2020 Annual,Uninsured,Virginia,23.0,7.9,-0.42,8.3,7.5,AHR data,
46067,2020,2020 Annual,Uninsured,Vermont,4.0,4.5,-1.53,5.1,3.9,AHR data,
46068,2020,2020 Annual,Uninsured,Washington,15.0,6.6,-0.85,7.0,6.2,AHR data,
46069,2020,2020 Annual,Uninsured,Wisconsin,8.0,5.7,-1.14,5.9,5.5,AHR data,
46070,2020,2020 Annual,Uninsured,West Virginia,18.0,6.7,-0.82,7.2,6.2,AHR data,
46071,2020,2020 Annual,Uninsured,Wyoming,45.0,12.3,1.01,13.8,10.8,AHR data,
46072,2020,2020 Annual,Uninsured,Alaska,44.0,12.2,0.98,13.0,11.4,AHR data,
46073,2020,2020 Annual,Uninsured,Alabama,33.0,9.7,0.16,10.0,9.4,AHR data,
46074,2020,2020 Annual,Uninsured,United States,,9.2,,9.2,9.2,AHR data,
46075,2020,2020 Annual,Uninsured,Arkansas,31.0,9.1,-0.03,9.5,8.7,AHR data,
46076,2020,2020 Annual,Uninsured,Arizona,41.0,11.3,0.68,11.6,11.0,AHR data,
46077,2020,2020 Annual,Uninsured,California,22.0,7.7,-0.49,7.8,7.6,AHR data,
46078,2020,2020 Annual,Uninsured,Colorado,25.0,8.0,-0.39,8.3,7.7,AHR data,
46079,2020,2020 Annual,Uninsured,Connecticut,11.0,5.9,-1.08,6.2,5.6,AHR data,
46080,2020,2020 Annual,Uninsured,District of Columbia,,3.5,,4.1,2.9,AHR data,
46081,2020,2020 Annual,Uninsured,Delaware,15.0,6.6,-0.85,7.2,6.0,AHR data,
46082,2020,2020 Annual,Uninsured,Florida,47.0,13.2,1.3,13.4,13.0,AHR data,
46083,2020,2020 Annual,Uninsured,Georgia,48.0,13.4,1.37,13.7,13.1,AHR data,
46084,2020,2020 Annual,Uninsured,Hawaii,3.0,4.2,-1.63,4.6,3.8,AHR data,
46085,2020,2020 Annual,Uninsured,Iowa,6.0,5.0,-1.37,5.3,4.7,AHR data,
46086,2020,2020 Annual,Uninsured,Idaho,39.0,10.8,0.52,11.3,10.3,AHR data,
46087,2020,2020 Annual,Uninsured,Illinois,21.0,7.4,-0.59,7.6,7.2,AHR data,
46088,2020,2020 Annual,Uninsured,Indiana,29.0,8.7,-0.16,9.0,8.4,AHR data,
46089,2020,2020 Annual,Uninsured,Kansas,32.0,9.2,0.0,9.5,8.9,AHR data,
46090,2020,2020 Annual,Uninsured,Kentucky,14.0,6.4,-0.91,6.7,6.1,AHR data,
46091,2020,2020 Annual,Uninsured,Louisiana,30.0,8.9,-0.1,9.2,8.6,AHR data,
46092,2020,2020 Annual,Uninsured,Massachusetts,1.0,3.0,-2.0,3.2,2.8,AHR data,
46093,2020,2020 Annual,Uninsured,Maryland,12.0,6.0,-1.04,6.2,5.8,AHR data,
46094,2020,2020 Annual,Uninsured,Maine,25.0,8.0,-0.39,8.5,7.5,AHR data,
46095,2020,2020 Annual,Uninsured,Michigan,9.0,5.8,-1.11,6.0,5.6,AHR data,
46096,2020,2020 Annual,Uninsured,Minnesota,5.0,4.9,-1.4,5.1,4.7,AHR data,
46097,2020,2020 Annual,Uninsured,Missouri,35.0,10.0,0.26,10.3,9.7,AHR data,
46098,2020,2020 Annual,Uninsured,Mississippi,46.0,13.0,1.24,13.5,12.5,AHR data,
46099,2020,2020 Annual,Uninsured,Montana,27.0,8.3,-0.29,8.8,7.8,AHR data,
46100,2020,2020 Annual,Uninsured,North Carolina,41.0,11.3,0.68,11.5,11.1,AHR data,
46101,2020,2020 Annual,Uninsured,North Dakota,19.0,6.9,-0.75,7.5,6.3,AHR data,
46102,2020,2020 Annual,Uninsured,Nebraska,27.0,8.3,-0.29,8.7,7.9,AHR data,
46103,2020,2020 Annual,Uninsured,New Hampshire,13.0,6.3,-0.95,6.8,5.8,AHR data,
46104,2020,2020 Annual,Uninsured,New Jersey,23.0,7.9,-0.42,8.1,7.7,AHR data,
46105,2020,2020 Annual,Uninsured,New Mexico,35.0,10.0,0.26,10.5,9.5,AHR data,
46106,2020,2020 Annual,Uninsured,Nevada,43.0,11.4,0.72,11.8,11.0,AHR data,
46107,2020,2020 Annual,Uninsured,New York,7.0,5.2,-1.3,5.3,5.1,AHR data,
46108,2020,2020 Annual,Uninsured,Ohio,15.0,6.6,-0.85,6.8,6.4,AHR data,
46109,2020,2020 Annual,Uninsured,Oklahoma,49.0,14.3,1.66,14.6,14.0,AHR data,
46110,2020,2020 Annual,Uninsured,Oregon,20.0,7.2,-0.65,7.5,6.9,AHR data,
46111,2020,2020 Annual,Uninsured,Pennsylvania,9.0,5.8,-1.11,6.0,5.6,AHR data,
46112,2020,2020 Annual,Uninsured,Rhode Island,2.0,4.1,-1.66,4.6,3.6,AHR data,
46113,2020,2020 Annual,Uninsured,South Carolina,39.0,10.8,0.52,11.1,10.5,AHR data,
46114,2020,2020 Annual,Uninsured,South Dakota,38.0,10.2,0.33,10.9,9.5,AHR data,
46115,2020,2020 Annual,Uninsured,Tennessee,37.0,10.1,0.29,10.4,9.8,AHR data,
46116,2020,2020 Annual,Uninsured,Texas,50.0,18.4,2.0,18.6,18.2,AHR data,
46117,2020,2020 Annual,Uninsured,Utah,33.0,9.7,0.16,10.1,9.3,AHR data,
46118,2020,2020 Annual,Uninsured,Virginia,23.0,7.9,-0.42,8.1,7.7,AHR data,
46119,2020,2020 Annual,Uninsured,Vermont,4.0,4.5,-1.53,5.0,4.0,AHR data,
46120,2020,2020 Annual,Uninsured,Washington,15.0,6.6,-0.85,6.8,6.4,AHR data,
46121,2020,2020 Annual,Uninsured,Wisconsin,8.0,5.7,-1.14,5.9,5.5,AHR data,
46122,2020,2020 Annual,Uninsured,West Virginia,18.0,6.7,-0.82,7.1,6.3,AHR data,
46123,2020,2020 Annual,Uninsured,Wyoming,45.0,12.3,1.01,13.3,11.3,AHR data,
